Name,Department,Experience,Salary,Location
Employee_29886,HR,14,107332,Mumbai
Employee_29887,Finance,5,92858,Delhi
Employee_29888,Data Science,7,120323,Mumbai
Employee_29889,Finance,13,114599,Delhi
Employee_29890,Product,15,169912,Delhi
Employee_29891,Operations,12,176409,Delhi
Employee_29892,Data Science,5,190229,Bangalore
Employee_29893,Engineering,11,96979,Chennai
Employee_29894,Engineering,1,156752,Hyderabad
Employee_29895,Marketing,12,73836,Mumbai
Employee_29896,Engineering,9,107964,Hyderabad
Employee_29897,Finance,3,97447,Remote
Employee_29898,HR,2,54521,Pune
Employee_29899,Finance,10,94168,Chennai
Employee_29900,Engineering,6,149152,Chennai
Employee_29901,HR,8,143754,Pune
Employee_29902,Engineering,2,69497,Remote
Employee_29903,Data Science,4,55987,Mumbai
Employee_29904,Finance,2,101091,Bangalore
Employee_29905,HR,12,96241,Hyderabad
Employee_29906,Operations,12,165010,Bangalore
Employee_29907,Product,9,76949,Delhi
Employee_29908,Marketing,10,57850,Remote
Employee_29909,Product,13,127908,Delhi
Employee_29910,HR,15,177090,Delhi
Employee_29911,HR,2,129744,Chennai
Employee_29912,Operations,10,83632,Bangalore
Employee_29913,Operations,2,180097,Remote
Employee_29914,HR,14,54553,Chennai
Employee_29915,Marketing,13,156359,Bangalore
Employee_29916,HR,5,88105,Remote
Employee_29917,Finance,12,160850,Mumbai
Employee_29918,HR,5,183069,Pune
Employee_29919,Engineering,12,90583,Chennai
Employee_29920,HR,7,167551,Remote
Employee_29921,HR,1,90305,Delhi
Employee_29922,Marketing,12,147375,Remote
Employee_29923,Data Science,2,197112,Delhi
Employee_29924,Product,11,115443,Chennai
Employee_29925,Product,11,162440,Pune
Employee_29926,Marketing,6,103472,Hyderabad
Employee_29927,Marketing,2,94889,Remote
Employee_29928,Product,4,74438,Mumbai
Employee_29929,Product,10,52531,Delhi
Employee_29930,HR,6,94315,Remote
Employee_29931,Operations,13,119979,Mumbai
Employee_29932,Data Science,12,64676,Pune
Employee_29933,Marketing,7,71178,Hyderabad
Employee_29934,Engineering,10,194365,Chennai
Employee_29935,Data Science,5,87145,Remote
Employee_29936,Operations,8,52837,Mumbai
Employee_29937,Marketing,6,157950,Bangalore
Employee_29938,HR,5,147764,Remote
Employee_29939,Operations,4,124734,Bangalore
Employee_29940,Engineering,6,54828,Hyderabad
Employee_29941,Product,6,102068,Remote
Employee_29942,Operations,6,197683,Pune
Employee_29943,Data Science,1,82705,Bangalore
Employee_29944,Operations,6,134305,Delhi
Employee_29945,Product,1,169393,Bangalore
Employee_29946,Engineering,5,61249,Delhi
Employee_29947,Finance,7,133837,Delhi
Employee_29948,Marketing,1,66497,Delhi
Employee_29949,HR,13,197883,Delhi
Employee_29950,Operations,1,120134,Bangalore
Employee_29951,Operations,13,69762,Hyderabad
Employee_29952,Finance,13,68328,Delhi
Employee_29953,Product,15,198412,Hyderabad
Employee_29954,HR,6,123872,Hyderabad
Employee_29955,Marketing,15,72067,Chennai
Employee_29956,Operations,7,174985,Hyderabad
Employee_29957,Finance,6,64008,Pune
Employee_29958,Product,5,62965,Mumbai
Employee_29959,Data Science,6,163220,Delhi
Employee_29960,Finance,13,177098,Hyderabad
Employee_29961,Product,14,138011,Chennai
Employee_29962,Operations,3,141938,Remote
Employee_29963,Operations,9,85110,Chennai
Employee_29964,Data Science,15,167421,Remote
Employee_29965,Data Science,5,169925,Remote
Employee_29966,HR,2,97262,Remote
Employee_29967,Engineering,14,144989,Mumbai
Employee_29968,Engineering,14,154176,Chennai
Employee_29969,Operations,12,99198,Delhi
Employee_29970,Data Science,10,88815,Chennai
Employee_29971,Marketing,10,188572,Mumbai
Employee_29972,Engineering,7,153013,Delhi
Employee_29973,Engineering,3,79456,Bangalore
Employee_29974,Product,1,73531,Delhi
Employee_29975,Marketing,3,79819,Hyderabad
Employee_29976,HR,9,74247,Bangalore
Employee_29977,Data Science,5,51187,Remote
Employee_29978,Product,7,87033,Pune
Employee_29979,Product,3,125398,Hyderabad
Employee_29980,Product,4,181583,Hyderabad
Employee_29981,Operations,1,88219,Hyderabad
Employee_29982,Finance,3,120858,Mumbai
Employee_29983,Finance,7,108487,Mumbai
Employee_29984,Product,4,166764,Delhi
Employee_29985,Data Science,15,151314,Mumbai
Employee_29986,HR,2,191473,Pune
Employee_29987,Operations,14,184817,Chennai
Employee_29988,Finance,5,74405,Chennai
Employee_29989,Operations,15,115025,Pune
Employee_29990,Operations,5,181630,Hyderabad
Employee_29991,Engineering,15,199215,Pune
Employee_29992,Product,2,56200,Delhi
Employee_29993,HR,15,122162,Pune
Employee_29994,Marketing,15,106161,Pune
Employee_29995,Data Science,11,53225,Chennai
Employee_29996,Finance,6,116940,Bangalore
Employee_29997,Product,10,139864,Mumbai
Employee_29998,Data Science,4,63459,Hyderabad
Employee_29999,Marketing,14,121182,Mumbai
Employee_30000,Finance,1,134080,Delhi
Employee_30001,Data Science,3,83418,Hyderabad
Employee_30002,Marketing,14,178655,Hyderabad
Employee_30003,Engineering,9,172813,Mumbai
Employee_30004,Marketing,10,106471,Hyderabad
Employee_30005,HR,7,112705,Hyderabad
Employee_30006,HR,13,105203,Bangalore
Employee_30007,Marketing,6,63971,Hyderabad
Employee_30008,Operations,14,69719,Mumbai
Employee_30009,Operations,1,182684,Remote
Employee_30010,Engineering,9,135987,Chennai
Employee_30011,Data Science,13,54476,Remote
Employee_30012,Product,9,92990,Pune
Employee_30013,Data Science,1,103878,Hyderabad
Employee_30014,Product,14,86654,Delhi
Employee_30015,Product,13,62191,Hyderabad
Employee_30016,Engineering,13,57650,Hyderabad
Employee_30017,Finance,15,186659,Hyderabad
Employee_30018,Marketing,6,159028,Bangalore
Employee_30019,HR,7,132596,Delhi
Employee_30020,Product,2,98512,Pune
Employee_30021,Product,10,73387,Mumbai
Employee_30022,HR,8,151648,Pune
Employee_30023,HR,8,159613,Remote
Employee_30024,Operations,6,167326,Hyderabad
Employee_30025,Operations,9,180509,Pune
Employee_30026,Product,3,94020,Mumbai
Employee_30027,Data Science,2,130222,Bangalore
Employee_30028,Product,2,62961,Hyderabad
Employee_30029,Data Science,6,191570,Bangalore
Employee_30030,Product,7,98779,Bangalore
Employee_30031,Engineering,6,131433,Remote
Employee_30032,Finance,11,121483,Pune
Employee_30033,Operations,3,165769,Pune
Employee_30034,Marketing,5,172302,Pune
Employee_30035,Product,8,154711,Chennai
Employee_30036,HR,6,108571,Chennai
Employee_30037,Engineering,2,73065,Chennai
Employee_30038,Finance,15,66805,Delhi
Employee_30039,Data Science,7,69504,Bangalore
Employee_30040,HR,8,141946,Mumbai
Employee_30041,Marketing,4,134410,Chennai
Employee_30042,Operations,12,168804,Remote
Employee_30043,HR,1,165084,Delhi
Employee_30044,HR,2,89266,Hyderabad
Employee_30045,Marketing,4,85743,Chennai
Employee_30046,Operations,7,172381,Hyderabad
Employee_30047,Engineering,2,101678,Hyderabad
Employee_30048,Marketing,6,66390,Pune
Employee_30049,Operations,2,185907,Hyderabad
Employee_30050,Operations,12,189362,Chennai
Employee_30051,Marketing,7,87582,Bangalore
Employee_30052,Data Science,2,118751,Delhi
Employee_30053,Product,3,199771,Delhi
Employee_30054,Engineering,9,113803,Bangalore
Employee_30055,Engineering,13,174373,Chennai
Employee_30056,Product,15,145271,Bangalore
Employee_30057,Finance,4,105978,Pune
Employee_30058,Finance,14,197093,Hyderabad
Employee_30059,Data Science,5,87323,Remote
Employee_30060,Operations,9,61226,Pune
Employee_30061,Data Science,7,171238,Hyderabad
Employee_30062,Finance,8,155306,Remote
Employee_30063,Finance,15,175736,Remote
Employee_30064,Engineering,11,176351,Chennai
Employee_30065,Finance,3,124335,Remote
Employee_30066,Marketing,11,93555,Delhi
Employee_30067,Product,11,137673,Bangalore
Employee_30068,Operations,4,92256,Remote
Employee_30069,HR,7,89093,Bangalore
Employee_30070,Marketing,4,117445,Remote
Employee_30071,Operations,2,109816,Bangalore
Employee_30072,Finance,14,83637,Delhi
Employee_30073,HR,10,131469,Bangalore
Employee_30074,Data Science,6,97598,Bangalore
Employee_30075,Product,9,196202,Chennai
Employee_30076,Finance,2,132504,Delhi
Employee_30077,Finance,1,96273,Bangalore
Employee_30078,Data Science,8,138478,Remote
Employee_30079,Finance,1,141151,Mumbai
Employee_30080,HR,1,178389,Chennai
Employee_30081,Data Science,3,93374,Bangalore
Employee_30082,Data Science,5,197064,Pune
Employee_30083,Engineering,13,173536,Chennai
Employee_30084,Product,12,102669,Remote
Employee_30085,Finance,9,86108,Hyderabad
Employee_30086,Engineering,11,188727,Bangalore
Employee_30087,HR,10,73652,Bangalore
Employee_30088,Operations,2,94076,Bangalore
Employee_30089,HR,12,133894,Delhi
Employee_30090,Data Science,12,118614,Chennai
Employee_30091,Engineering,1,83043,Remote
Employee_30092,Finance,1,187964,Pune
Employee_30093,Product,8,65329,Bangalore
Employee_30094,HR,10,72930,Bangalore
Employee_30095,Engineering,10,95421,Chennai
Employee_30096,Data Science,10,79709,Delhi
Employee_30097,Product,2,95983,Mumbai
Employee_30098,Product,13,128512,Hyderabad
Employee_30099,Marketing,9,185769,Pune
Employee_30100,Data Science,9,61219,Chennai
Employee_30101,Operations,2,137644,Chennai
Employee_30102,Data Science,3,196959,Mumbai
Employee_30103,Engineering,2,107479,Bangalore
Employee_30104,Marketing,6,147614,Mumbai
Employee_30105,Finance,15,100937,Pune
Employee_30106,Product,7,97241,Remote
Employee_30107,Data Science,12,144627,Bangalore
Employee_30108,Data Science,6,96566,Bangalore
Employee_30109,Marketing,3,140135,Bangalore
Employee_30110,Finance,12,51264,Remote
Employee_30111,Data Science,15,167248,Delhi
Employee_30112,Data Science,3,145221,Remote
Employee_30113,Engineering,12,194741,Remote
Employee_30114,Operations,2,88430,Mumbai
Employee_30115,Engineering,2,119708,Delhi
Employee_30116,HR,11,176013,Delhi
Employee_30117,Engineering,12,192882,Mumbai
Employee_30118,Product,5,163323,Mumbai
Employee_30119,Product,11,175102,Bangalore
Employee_30120,Finance,11,174037,Chennai
Employee_30121,HR,8,161560,Chennai
Employee_30122,Engineering,6,189175,Pune
Employee_30123,Marketing,9,53524,Hyderabad
Employee_30124,Engineering,11,68361,Bangalore
Employee_30125,Operations,5,108242,Mumbai
Employee_30126,Engineering,10,50099,Pune
Employee_30127,Operations,4,168314,Pune
Employee_30128,Engineering,9,110167,Pune
Employee_30129,Operations,12,125404,Chennai
Employee_30130,Data Science,10,54279,Hyderabad
Employee_30131,Operations,11,83938,Chennai
Employee_30132,Marketing,14,134266,Delhi
Employee_30133,HR,5,68711,Remote
Employee_30134,Product,1,103634,Remote
Employee_30135,Data Science,5,50224,Bangalore
Employee_30136,Marketing,15,148006,Pune
Employee_30137,HR,5,62242,Bangalore
Employee_30138,Operations,5,84208,Pune
Employee_30139,Engineering,13,136870,Pune
Employee_30140,Data Science,2,107498,Pune
Employee_30141,HR,13,75645,Delhi
Employee_30142,Engineering,6,98238,Hyderabad
Employee_30143,Data Science,5,119859,Mumbai
Employee_30144,HR,2,58493,Pune
Employee_30145,HR,12,153505,Mumbai
Employee_30146,Data Science,10,102367,Delhi
Employee_30147,Data Science,15,150921,Pune
Employee_30148,Product,15,113629,Delhi
Employee_30149,Operations,14,55460,Pune
Employee_30150,Product,8,185642,Bangalore
Employee_30151,Operations,6,187752,Chennai
Employee_30152,HR,11,80309,Hyderabad
Employee_30153,Finance,10,162201,Hyderabad
Employee_30154,Engineering,12,198893,Remote
Employee_30155,HR,11,71585,Pune
Employee_30156,Data Science,3,93402,Chennai
Employee_30157,HR,9,139153,Pune
Employee_30158,Data Science,13,128101,Mumbai
Employee_30159,Engineering,11,179622,Hyderabad
Employee_30160,Operations,11,142051,Bangalore
Employee_30161,Product,14,131772,Delhi
Employee_30162,Data Science,4,85740,Chennai
Employee_30163,Data Science,3,95913,Mumbai
Employee_30164,Finance,7,64162,Pune
Employee_30165,Operations,12,91697,Pune
Employee_30166,Product,13,146538,Chennai
Employee_30167,Data Science,15,67124,Chennai
Employee_30168,Marketing,14,113390,Chennai
Employee_30169,Product,8,109227,Bangalore
Employee_30170,Marketing,7,160277,Remote
Employee_30171,Finance,1,92687,Mumbai
Employee_30172,Engineering,1,174215,Delhi
Employee_30173,Engineering,13,90326,Bangalore
Employee_30174,Product,5,183701,Hyderabad
Employee_30175,Data Science,15,144114,Chennai
Employee_30176,Finance,14,78206,Hyderabad
Employee_30177,Operations,8,170635,Chennai
Employee_30178,Finance,14,56032,Chennai
Employee_30179,Finance,10,104012,Mumbai
Employee_30180,Marketing,11,149014,Pune
Employee_30181,Operations,3,145896,Delhi
Employee_30182,Engineering,8,113493,Bangalore
Employee_30183,Operations,3,173913,Bangalore
Employee_30184,Marketing,4,66333,Delhi
Employee_30185,Engineering,10,191954,Remote
Employee_30186,HR,7,151690,Chennai
Employee_30187,Product,3,72639,Hyderabad
Employee_30188,Data Science,4,117663,Remote
Employee_30189,Operations,8,163092,Pune
Employee_30190,HR,4,68479,Mumbai
Employee_30191,Product,9,98790,Bangalore
Employee_30192,Operations,4,82858,Bangalore
Employee_30193,Data Science,13,54005,Chennai
Employee_30194,Data Science,14,151460,Hyderabad
Employee_30195,Finance,4,84025,Bangalore
Employee_30196,Marketing,13,172632,Remote
Employee_30197,Marketing,5,87864,Delhi
Employee_30198,Engineering,1,82983,Mumbai
Employee_30199,Finance,7,104616,Hyderabad
Employee_30200,Marketing,9,108541,Pune
Employee_30201,Engineering,12,88948,Mumbai
Employee_30202,Engineering,9,59744,Mumbai
Employee_30203,Engineering,1,69318,Pune
Employee_30204,Marketing,15,196744,Pune
Employee_30205,Data Science,6,117628,Mumbai
Employee_30206,Finance,3,196504,Delhi
Employee_30207,Finance,4,153532,Pune
Employee_30208,Engineering,8,193706,Delhi
Employee_30209,Engineering,15,89766,Delhi
Employee_30210,Engineering,4,63449,Mumbai
Employee_30211,Engineering,8,131077,Delhi
Employee_30212,Engineering,4,183931,Chennai
Employee_30213,Product,9,188543,Mumbai
Employee_30214,Engineering,6,81233,Chennai
Employee_30215,Operations,1,162719,Bangalore
Employee_30216,Product,13,165829,Remote
Employee_30217,Product,10,133023,Pune
Employee_30218,Finance,2,79272,Hyderabad
Employee_30219,Operations,7,169340,Bangalore
Employee_30220,Engineering,10,64601,Mumbai
Employee_30221,Data Science,7,130890,Pune
Employee_30222,HR,3,112195,Chennai
Employee_30223,Operations,1,91352,Chennai
Employee_30224,Product,8,66351,Hyderabad
Employee_30225,Operations,13,143471,Pune
Employee_30226,Marketing,13,195409,Mumbai
Employee_30227,Product,10,68196,Mumbai
Employee_30228,Marketing,14,113983,Remote
Employee_30229,Operations,11,58066,Delhi
Employee_30230,Product,15,143532,Pune
Employee_30231,Finance,11,122425,Mumbai
Employee_30232,Marketing,10,186147,Bangalore
Employee_30233,Engineering,15,53783,Chennai
Employee_30234,Data Science,7,105019,Remote
Employee_30235,Finance,10,60710,Remote
Employee_30236,Finance,8,128580,Chennai
Employee_30237,Data Science,1,184775,Delhi
Employee_30238,Operations,14,55411,Mumbai
Employee_30239,Engineering,3,73160,Hyderabad
Employee_30240,Finance,13,139064,Delhi
Employee_30241,Product,2,64289,Remote
Employee_30242,Data Science,1,111096,Pune
Employee_30243,Product,5,176695,Pune
Employee_30244,Engineering,3,118966,Pune
Employee_30245,Operations,10,93403,Bangalore
Employee_30246,Data Science,15,178798,Pune
Employee_30247,Engineering,8,193214,Bangalore
Employee_30248,Marketing,6,166590,Delhi
Employee_30249,Product,10,186017,Remote
Employee_30250,Data Science,14,151633,Delhi
Employee_30251,Engineering,9,149731,Pune
Employee_30252,HR,9,76771,Remote
Employee_30253,Product,11,151921,Chennai
Employee_30254,Marketing,6,107538,Delhi
Employee_30255,Product,2,144690,Remote
Employee_30256,Finance,9,107470,Chennai
Employee_30257,Data Science,2,87088,Bangalore
Employee_30258,Product,3,110178,Bangalore
Employee_30259,Engineering,6,69678,Bangalore
Employee_30260,Finance,2,87419,Chennai
Employee_30261,Finance,5,190885,Delhi
Employee_30262,Operations,2,152554,Mumbai
Employee_30263,Finance,12,175907,Mumbai
Employee_30264,Finance,4,105308,Hyderabad
Employee_30265,Engineering,15,109740,Hyderabad
Employee_30266,Product,11,171695,Pune
Employee_30267,Operations,11,94077,Chennai
Employee_30268,Engineering,3,197675,Delhi
Employee_30269,Operations,5,174905,Bangalore
Employee_30270,HR,6,162612,Mumbai
Employee_30271,HR,13,135093,Hyderabad
Employee_30272,Engineering,7,169462,Delhi
Employee_30273,Operations,10,137110,Mumbai
Employee_30274,Engineering,8,133902,Delhi
Employee_30275,HR,9,85544,Remote
Employee_30276,Engineering,14,172784,Pune
Employee_30277,Data Science,4,199553,Bangalore
Employee_30278,Operations,4,57078,Chennai
Employee_30279,Data Science,7,76395,Mumbai
Employee_30280,Product,12,154849,Mumbai
Employee_30281,Product,15,131481,Delhi
Employee_30282,Data Science,10,162314,Pune
Employee_30283,Product,10,101955,Delhi
Employee_30284,Data Science,11,77562,Remote
Employee_30285,Finance,9,131613,Delhi
Employee_30286,Data Science,11,195676,Remote
Employee_30287,Operations,2,58607,Pune
Employee_30288,Operations,13,85337,Bangalore
Employee_30289,HR,11,109890,Pune
Employee_30290,Operations,6,175328,Mumbai
Employee_30291,Product,10,168462,Chennai
Employee_30292,Finance,10,85381,Chennai
Employee_30293,Product,8,170807,Chennai
Employee_30294,Product,13,199142,Delhi
Employee_30295,HR,5,132758,Remote
Employee_30296,Marketing,5,56449,Bangalore
Employee_30297,Marketing,8,173811,Remote
Employee_30298,Engineering,1,193809,Delhi
Employee_30299,Finance,6,174959,Pune
Employee_30300,Product,10,164770,Chennai
Employee_30301,Data Science,13,75386,Bangalore
Employee_30302,Marketing,9,124198,Delhi
Employee_30303,Finance,12,135543,Hyderabad
Employee_30304,Data Science,6,64275,Remote
Employee_30305,Product,15,120659,Hyderabad
Employee_30306,Marketing,7,138650,Bangalore
Employee_30307,Engineering,4,176125,Chennai
Employee_30308,HR,12,109539,Chennai
Employee_30309,Engineering,10,107465,Chennai
Employee_30310,Marketing,1,178507,Chennai
Employee_30311,HR,9,84658,Chennai
Employee_30312,Marketing,12,139964,Pune
Employee_30313,Marketing,6,125661,Mumbai
Employee_30314,Data Science,3,120320,Chennai
Employee_30315,Finance,4,162385,Delhi
Employee_30316,Operations,10,93785,Remote
Employee_30317,Product,12,77118,Bangalore
Employee_30318,HR,6,128738,Pune
Employee_30319,Product,6,173312,Mumbai
Employee_30320,Product,12,189855,Remote
Employee_30321,Operations,9,142856,Remote
Employee_30322,Product,4,90036,Chennai
Employee_30323,Engineering,5,165288,Delhi
Employee_30324,HR,5,102631,Remote
Employee_30325,Finance,3,191287,Remote
Employee_30326,Operations,2,77729,Chennai
Employee_30327,Finance,8,199908,Hyderabad
Employee_30328,Finance,10,100299,Bangalore
Employee_30329,Data Science,15,54359,Hyderabad
Employee_30330,Marketing,9,75234,Chennai
Employee_30331,Engineering,10,83882,Hyderabad
